shipment_id,step,timestamp,hour,lat,lon,temperature_c,temp_threshold_c,temp_alert,interval_co2_kg,cumulative_co2_kg,distance_km,source_file,data_type,alert,temperature_difference_c,journey_progress_pct,risk_level,journey_stage,hour_bucket
A-1043,87,2026-07-07 18:56:33,7.25,52.16025,8.01205,5.47,8.0,False,4.208,356.289,392.71,shipment_A-1043.csv,simulated_prototype,0,-2.5300000000000002,60.41692307692308,Normal,50-75%,6-9h
A-1043,88,2026-07-07 19:01:33,7.333,52.15541,7.94937,5.13,8.0,False,4.288,360.577,397.22,shipment_A-1043.csv,simulated_prototype,0,-2.87,61.110769230769236,Normal,50-75%,6-9h
A-1043,89,2026-07-07 19:06:33,7.417,52.15179,7.88737,5.51,8.0,False,4.309,364.886,401.74,shipment_A-1043.csv,simulated_prototype,0,-2.49,61.80615384615385,Normal,50-75%,6-9h
A-1043,90,2026-07-07 19:11:33,7.5,52.14792,7.82531,5.86,8.0,False,4.042,368.928,406.25,shipment_A-1043.csv,simulated_prototype,0,-2.1399999999999997,62.5,Normal,50-75%,6-9h
A-1043,91,2026-07-07 19:16:33,7.583,52.14393,7.76387,5.32,8.0,False,3.831,372.759,410.76,shipment_A-1043.csv,simulated_prototype,0,-2.6799999999999997,63.19384615384615,Normal,50-75%,6-9h
A-1043,92,2026-07-07 19:21:33,7.667,52.1389,7.70164,5.47,8.0,False,3.824,376.583,415.28,shipment_A-1043.csv,simulated_prototype,0,-2.5300000000000002,63.889230769230764,Normal,50-75%,6-9h
A-1043,93,2026-07-07 19:26:33,7.75,52.13505,7.63891,5.12,8.0,False,3.849,380.432,419.79,shipment_A-1043.csv,simulated_prototype,0,-2.88,64.58307692307692,Normal,50-75%,6-9h
A-1043,94,2026-07-07 19:31:33,7.833,52.13107,7.57734,4.97,8.0,False,4.042,384.474,424.31,shipment_A-1043.csv,simulated_prototype,0,-3.0300000000000002,65.27846153846154,Normal,50-75%,6-9h
A-1043,95,2026-07-07 19:36:33,7.917,52.12698,7.51507,5.44,8.0,False,3.801,388.275,428.82,shipment_A-1043.csv,simulated_prototype,0,-2.5599999999999996,65.9723076923077,Normal,50-75%,6-9h
A-1043,96,2026-07-07 19:41:33,8.0,52.12268,7.45364,5.03,8.0,False,4.276,392.551,433.33,shipment_A-1043.csv,simulated_prototype,0,-2.9699999999999998,66.66615384615385,Normal,50-75%,6-9h
A-1043,97,2026-07-07 19:46:33,8.083,52.11831,7.39176,5.33,8.0,False,4.309,396.86,437.85,shipment_A-1043.csv,simulated_prototype,0,-2.67,67.36153846153846,Normal,50-75%,6-9h
A-1043,98,2026-07-07 19:51:33,8.167,52.11427,7.32946,5.06,8.0,False,4.217,401.077,442.36,shipment_A-1043.csv,simulated_prototype,0,-2.9400000000000004,68.05538461538461,Normal,50-75%,6-9h
A-1043,99,2026-07-07 19:56:33,8.25,52.11066,7.26712,5.33,8.0,False,3.831,404.908,446.88,shipment_A-1043.csv,simulated_prototype,0,-2.67,68.75076923076922,Normal,50-75%,6-9h
A-1043,100,2026-07-07 20:01:33,8.333,52.10657,7.20522,5.1,8.0,False,4.131,409.039,451.39,shipment_A-1043.csv,simulated_prototype,0,-2.9000000000000004,69.44461538461539,Normal,50-75%,6-9h
A-1043,101,2026-07-07 20:06:33,8.417,52.10222,7.14354,5.01,8.0,False,3.901,412.94,455.9,shipment_A-1043.csv,simulated_prototype,0,-2.99,70.13846153846154,Normal,50-75%,6-9h
A-1043,102,2026-07-07 20:11:33,8.5,52.09831,7.08108,5.07,8.0,False,3.863,416.803,460.42,shipment_A-1043.csv,simulated_prototype,0,-2.9299999999999997,70.83384615384615,Normal,50-75%,6-9h
A-1043,103,2026-07-07 20:16:33,8.583,52.09404,7.0193,4.95,8.0,False,4.227,421.03,464.93,shipment_A-1043.csv,simulated_prototype,0,-3.05,71.5276923076923,Normal,50-75%,6-9h
A-1043,104,2026-07-07 20:21:33,8.667,52.08984,6.95802,5.02,8.0,False,4.257,425.287,469.44,shipment_A-1043.csv,simulated_prototype,0,-2.9800000000000004,72.22153846153846,Normal,50-75%,6-9h
A-1043,105,2026-07-07 20:26:33,8.75,52.08554,6.89531,5.49,8.0,False,4.166,429.453,473.96,shipment_A-1043.csv,simulated_prototype,0,-2.51,72.91692307692308,Normal,50-75%,6-9h
A-1043,106,2026-07-07 20:31:33,8.833,52.08187,6.83298,4.99,8.0,False,4.276,433.729,478.47,shipment_A-1043.csv,simulated_prototype,0,-3.01,73.61076923076924,Normal,50-75%,6-9h
A-1043,107,2026-07-07 20:36:33,8.917,52.07771,6.77168,5.14,8.0,False,3.997,437.726,482.99,shipment_A-1043.csv,simulated_prototype,0,-2.8600000000000003,74.30615384615385,Normal,50-75%,6-9h
A-1043,108,2026-07-07 20:41:33,9.0,52.07307,6.70992,5.16,8.0,False,4.003,441.729,487.5,shipment_A-1043.csv,simulated_prototype,0,-2.84,75.0,Normal,50-75%,6-9h
A-1043,109,2026-07-07 20:46:33,9.083,52.06974,6.64698,5.05,8.0,False,4.3,446.029,492.01,shipment_A-1043.csv,simulated_prototype,0,-2.95,75.69384615384615,Normal,75-100%,9-12h
A-1043,110,2026-07-07 20:51:33,9.167,52.0644,6.58562,5.3,8.0,False,3.778,449.807,496.53,shipment_A-1043.csv,simulated_prototype,0,-2.7,76.38923076923076,Normal,75-100%,9-12h
A-1043,111,2026-07-07 20:56:33,9.25,52.06109,6.52296,5.25,8.0,False,4.278,454.085,501.04,shipment_A-1043.csv,simulated_prototype,0,-2.75,77.08307692307692,Normal,75-100%,9-12h
A-1043,112,2026-07-07 21:01:33,9.333,52.0561,6.46207,5.12,8.0,False,4.133,458.218,505.56,shipment_A-1043.csv,simulated_prototype,0,-2.88,77.77846153846154,Normal,75-100%,9-12h
A-1043,113,2026-07-07 21:06:33,9.417,52.05238,6.39965,4.59,8.0,False,3.809,462.027,510.07,shipment_A-1043.csv,simulated_prototype,0,-3.41,78.4723076923077,Normal,75-100%,9-12h
A-1043,114,2026-07-07 21:11:33,9.5,52.04894,6.33737,4.56,8.0,False,4.271,466.298,514.58,shipment_A-1043.csv,simulated_prototype,0,-3.4400000000000004,79.16615384615385,Normal,75-100%,9-12h
A-1043,115,2026-07-07 21:16:33,9.583,52.04448,6.27493,4.82,8.0,False,3.816,470.114,519.1,shipment_A-1043.csv,simulated_prototype,0,-3.1799999999999997,79.86153846153846,Normal,75-100%,9-12h
A-1043,116,2026-07-07 21:21:33,9.667,52.03968,6.21333,4.96,8.0,False,4.262,474.376,523.61,shipment_A-1043.csv,simulated_prototype,0,-3.04,80.55538461538461,Normal,75-100%,9-12h
A-1043,117,2026-07-07 21:26:33,9.75,52.03678,6.15139,4.97,8.0,False,4.225,478.601,528.12,shipment_A-1043.csv,simulated_prototype,0,-3.0300000000000002,81.24923076923078,Normal,75-100%,9-12h
A-1043,118,2026-07-07 21:31:33,9.833,52.03206,6.08941,5.12,8.0,False,4.089,482.69,532.64,shipment_A-1043.csv,simulated_prototype,0,-2.88,81.94461538461539,Normal,75-100%,9-12h
A-1043,119,2026-07-07 21:36:33,9.917,52.02824,6.02785,5.01,8.0,False,3.896,486.586,537.15,shipment_A-1043.csv,simulated_prototype,0,-2.99,82.63846153846154,Normal,75-100%,9-12h
A-1043,120,2026-07-07 21:41:33,10.0,52.02408,5.96551,4.56,8.0,False,3.912,490.498,541.67,shipment_A-1043.csv,simulated_prototype,0,-3.4400000000000004,83.33384615384615,Normal,75-100%,9-12h
A-1043,121,2026-07-07 21:46:33,10.083,52.01973,5.90306,4.92,8.0,False,3.745,494.243,546.18,shipment_A-1043.csv,simulated_prototype,0,-3.08,84.0276923076923,Normal,75-100%,9-12h
A-1043,122,2026-07-07 21:51:33,10.167,52.01479,5.84161,4.72,8.0,False,4.129,498.372,550.69,shipment_A-1043.csv,simulated_prototype,0,-3.2800000000000002,84.72153846153847,Normal,75-100%,9-12h
A-1043,123,2026-07-07 21:56:33,10.25,52.01079,5.77895,4.56,8.0,False,4.317,502.689,555.21,shipment_A-1043.csv,simulated_prototype,0,-3.4400000000000004,85.41692307692308,Normal,75-100%,9-12h
A-1043,124,2026-07-07 22:01:33,10.333,52.00703,5.71765,4.93,8.0,False,4.348,507.037,559.72,shipment_A-1043.csv,simulated_prototype,0,-3.0700000000000003,86.11076923076924,Normal,75-100%,9-12h
A-1043,125,2026-07-07 22:06:33,10.417,52.00325,5.65492,4.83,8.0,False,4.375,511.412,564.24,shipment_A-1043.csv,simulated_prototype,0,-3.17,86.80615384615385,Normal,75-100%,9-12h
A-1043,126,2026-07-07 22:11:33,10.5,51.99955,5.59303,4.71,8.0,False,4.076,515.488,568.75,shipment_A-1043.csv,simulated_prototype,0,-3.29,87.5,Normal,75-100%,9-12h
A-1043,127,2026-07-07 22:16:33,10.583,51.99531,5.53182,4.61,8.0,False,4.065,519.553,573.26,shipment_A-1043.csv,simulated_prototype,0,-3.3899999999999997,88.19384615384615,Normal,75-100%,9-12h
A-1043,128,2026-07-07 22:21:33,10.667,51.99061,5.46902,4.88,8.0,False,4.158,523.711,577.78,shipment_A-1043.csv,simulated_prototype,0,-3.12,88.88923076923076,Normal,75-100%,9-12h
A-1043,129,2026-07-07 22:26:33,10.75,51.98682,5.40713,4.69,8.0,False,4.229,527.94,582.29,shipment_A-1043.csv,simulated_prototype,0,-3.3099999999999996,89.58307692307692,Normal,75-100%,9-12h
A-1043,130,2026-07-07 22:31:33,10.833,51.98242,5.34499,4.87,8.0,False,3.816,531.756,586.81,shipment_A-1043.csv,simulated_prototype,0,-3.13,90.27846153846153,Normal,75-100%,9-12h
A-1043,131,2026-07-07 22:36:33,10.917,51.97754,5.28341,4.61,8.0,False,3.972,535.728,591.32,shipment_A-1043.csv,simulated_prototype,0,-3.3899999999999997,90.9723076923077,Normal,75-100%,9-12h
A-1043,132,2026-07-07 22:41:33,11.0,51.97423,5.22221,4.73,8.0,False,3.985,539.713,595.83,shipment_A-1043.csv,simulated_prototype,0,-3.2699999999999996,91.66615384615385,Normal,75-100%,9-12h
A-1043,133,2026-07-07 22:46:33,11.083,51.96978,5.1591,4.93,8.0,False,4.227,543.94,600.35,shipment_A-1043.csv,simulated_prototype,0,-3.0700000000000003,92.36153846153846,Normal,75-100%,9-12h
A-1043,134,2026-07-07 22:51:33,11.167,51.96627,5.09783,4.61,8.0,False,4.08,548.02,604.86,shipment_A-1043.csv,simulated_prototype,0,-3.3899999999999997,93.05538461538461,Normal,75-100%,9-12h
A-1043,135,2026-07-07 22:56:33,11.25,51.96175,5.03512,4.35,8.0,False,3.893,551.913,609.38,shipment_A-1043.csv,simulated_prototype,0,-3.6500000000000004,93.75076923076922,Normal,75-100%,9-12h
A-1043,136,2026-07-07 23:01:33,11.333,51.95761,4.97438,4.95,8.0,False,3.989,555.902,613.89,shipment_A-1043.csv,simulated_prototype,0,-3.05,94.44461538461539,Normal,75-100%,9-12h
A-1043,137,2026-07-07 23:06:33,11.417,51.95403,4.91181,4.57,8.0,False,4.227,560.129,618.4,shipment_A-1043.csv,simulated_prototype,0,-3.4299999999999997,95.13846153846154,Normal,75-100%,9-12h
A-1043,138,2026-07-07 23:11:33,11.5,51.94948,4.84997,4.55,8.0,False,4.149,564.278,622.92,shipment_A-1043.csv,simulated_prototype,0,-3.45,95.83384615384615,Normal,75-100%,9-12h
A-1043,139,2026-07-07 23:16:33,11.583,51.94532,4.78798,4.57,8.0,False,4.288,568.566,627.43,shipment_A-1043.csv,simulated_prototype,0,-3.4299999999999997,96.5276923076923,Normal,75-100%,9-12h
A-1043,140,2026-07-07 23:21:33,11.667,51.94095,4.72581,4.0,8.0,False,3.797,572.363,631.94,shipment_A-1043.csv,simulated_prototype,0,-4.0,97.22153846153847,Normal,75-100%,9-12h
A-1043,141,2026-07-07 23:26:33,11.75,51.93743,4.66372,4.9,8.0,False,4.004,576.367,636.46,shipment_A-1043.csv,simulated_prototype,0,-3.0999999999999996,97.91692307692308,Normal,75-100%,9-12h
A-1043,142,2026-07-07 23:31:33,11.833,51.93338,4.6022,4.61,8.0,False,4.249,580.616,640.97,shipment_A-1043.csv,simulated_prototype,0,-3.3899999999999997,98.61076923076924,Normal,75-100%,9-12h
A-1043,143,2026-07-07 23:36:33,11.917,51.92893,4.53982,4.26,8.0,False,3.784,584.4,645.49,shipment_A-1043.csv,simulated_prototype,0,-3.74,99.30615384615385,Normal,75-100%,9-12h
A-1043,144,2026-07-07 23:41:33,12.0,51.92372,4.4781,4.61,8.0,False,4.016,588.416,650.0,shipment_A-1043.csv,simulated_prototype,0,-3.3899999999999997,100.0,Normal,75-100%,9-12h
